RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31
1776,66,Hidalgo County,county,TX,TX,"McAllen-Edinburg-Mission, TX",48,215,849.7858526567464,861.8880413242214,865.7349191560644,865.1501673054667,864.6828158708611,862.986354457525,861.8349663751293,860.2154957102739,862.3315257779541,861.6827680509051,869.0468071908397,875.9640758623681,877.0748239000578,870.378778150032,861.1128938442545,868.5039877503805,868.5766684382133,872.8611497208416,871.749393759162,876.2886466983148,872.3311656435508,873.6982179010348,872.8491110263975,872.8915641291411,875.3641614118889,880.1512882993021,884.2671767443702,877.5163262417525,876.3945613047746,877.1139718373855,881.2211984389556,883.5437434280989,888.9979772186969,888.7905275988785,888.6509886998326,885.0462700721433,889.723022879461,890.5852110342761,894.6125132273662,899.006120166675,896.7071654668302,896.9277984478355,893.6289301057326,897.8111470083487,898.227055597387,900.0991900254188,903.5517880771396,906.5608239924813,908.543052585553,909.7002021357315,910.1511152598733,912.2774682324838,918.2399025807466,920.6234534486256,925.1083689493416,923.5435845838043,925.0013521423164,927.0865342808798,928.1326912992437,931.0639308315464,930.3722319922465,931.9709854116657,937.8891485101782,941.7977429686111,942.0775223998922,939.0117247986697,942.3089976436601,948.6688977033115,952.8254129041871,957.8608915205284,961.0913252804569,968.7107560008401,976.9491662405194,985.8592797970908,991.9651000979773,996.4281465066184,1004.8097472291458,1013.5563965602886,1025.3110103884428,1030.3117893828876,1046.5792923545841,1052.0141734616225,1065.505390209202,1070.9519280772452,1078.6558907785532,1088.0330104192644,1087.7972091977813,1099.034501816229,1107.1265198209062,1117.118839874741,1118.9123861383682,1123.0479803313763,1125.0510592548064,1129.2911535873036,1131.4593754567338,1133.7922680365157,1139.074670457951,1143.4641624686903,1152.6647831883793,1155.263862126626,1154.810700441359,1158.856925525112,1157.6618200603295,1161.8374083926924,1165.4920557066757,1170.0498997360373,1170.9039407802825,1174.91470798199,1173.9293105921004,1174.5733295625118,1172.5045332921072,1172.6746375593489,1175.8341152084986,1174.432972394861,1179.986904109742,1181.3941207765256,1181.6600137709324,1182.2265722005775,1184.730517969445,1186.160904356077,1189.3032676394137,1191.2078863911147,1194.8654588429179
2815,67,New Haven County,county,CT,CT,"New Haven-Milford, CT",09,009,1170.2091463157274,1165.6476423241977,1169.7850580372938,1172.404333219197,1172.7788940060434,1168.777362702609,1175.0200038816809,1183.5724593518858,1185.9116374137993,1183.5946262027146,1181.8343896105184,1184.8920306109937,1191.6631384362015,1197.9233202428381,1202.4451958550362,1202.4721442708903,1208.9119565831797,1211.6096178537125,1211.109439027067,1206.2867199655425,1209.5850739350983,1213.4126977539258,1218.447098638152,1218.8764582677325,1223.4201782420703,1226.6234749982075,1226.5369098497113,1230.016817178129,1231.9731470453478,1238.515730955303,1243.1837464193245,1248.8101233978182,1247.0008346773639,1245.530794444929,1246.6336952767638,1253.6307148388553,1255.1357696619132,1255.7544642543357,1263.809392582444,1269.6110745657907,1272.5847882490464,1274.5493541231253,1279.6930673392494,1285.2968868448982,1288.6867112739997,1291.3803444483567,1292.3543515111885,1299.9917538813806,1306.1975713166669,1312.0663145530805,1313.2753676655273,1315.4693241601524,1319.3489560466014,1322.659042550698,1324.759880864152,1326.7610897906281,1332.5235730948227,1338.5187003164274,1344.1824196447988,1342.341032816931,1343.206738424767,1344.8808214728997,1364.6145444451809,1373.3072313363757,1373.870560816431,1376.613844552383,1376.7835292861632,1384.301292609822,1390.874266908531,1408.5325135956762,1417.2122935097334,1423.4894401788058,1433.6941083400302,1445.975163497571,1456.664227268777,1459.4604795256128,1476.7978847596164,1496.3379833818342,1526.5897181098912,1541.4137443676202,1562.8111618776677,1568.8132407925734,1583.6631475437166,1602.1497720703276,1614.3907759641238,1624.0575584239407,1634.3934283169642,1660.3080259610051,1683.0214044432555,1692.6840318850661,1699.349349771088,1705.564247248909,1720.76499328652,1726.1890717453634,1740.6972278440076,1742.2022781447909,1761.8567086047944,1768.1842729706748,1780.8077046222272,1782.2240956379044,1789.4886606887626,1805.752244110738,1824.268473595019,1843.0017526864274,1849.4588217867422,1860.707557994988,1880.1996521977887,1894.3021447587275,1906.77296660954,1911.3433892636465,1925.99801047938,1940.69427553942,1949.1477601733677,1956.7279269161857,1961.5445156711844,1969.9632529870432,1981.8178711800479,1998.1851111675978,2001.055209806664,2014.1097889945195,2019.8126583750172,2039.129990875965,2046.7406839592913
1690,68,El Paso County,county,TX,TX,"El Paso, TX",48,141,992.3162187808587,993.911167499147,990.7655505402981,989.0503795220617,989.2626067095928,991.787237003968,993.9987338659216,994.7015210852742,998.0049761610048,996.7325168659073,996.2007983718527,994.1434626814741,995.0070533287615,994.5033586213726,995.5311035840514,997.1265911973223,996.9012792679039,995.67193999214,993.7957542941726,994.86920811746,992.9733653594765,993.7729658513583,993.5660632895914,995.5407333906574,995.174612675217,998.1365492151842,1001.6193030636807,1003.6296800184369,1003.3561186285898,1003.0838877023148,1004.223455727165,1005.349234566474,1007.098520911447,1009.7213734021526,1012.0633768385137,1013.2404124449499,1014.191011405581,1015.3595194733363,1016.9518044482298,1018.6650282513282,1021.8349501141059,1024.1964017808084,1026.8293529694206,1029.122536903934,1031.70963312517,1035.1901093743652,1037.5238076659505,1039.8560881159556,1041.8141682608234,1043.1127399598865,1044.6171108791184,1046.820261381046,1049.5479364939213,1053.2711343706353,1056.4911129702948,1059.6492735553222,1063.05549335501,1065.1706785251345,1068.7819396661073,1072.8586369826937,1078.0387566609184,1083.308143803501,1092.925107476821,1098.5331735977113,1103.4923220942167,1108.0527773953063,1118.548927626356,1128.991427826405,1136.0232910534232,1140.1724277863946,1144.7533107330867,1153.6163179533764,1158.1172683458965,1161.7618703784462,1168.099024250075,1182.474317834953,1197.9054195831088,1204.9808032253152,1216.6959071362198,1228.2594821527593,1248.4336607804235,1264.04196874304,1280.0672257742249,1294.5707035232995,1309.5578073791435,1331.7278196692805,1344.543103982838,1354.0479885369004,1363.6510570057128,1388.5162152869907,1402.1762515150244,1409.9038757267876,1410.7546644892293,1418.795955044534,1427.9504834076117,1433.2580977427492,1443.0837811797378,1446.9399830715088,1457.5628713740068,1463.4062531799402,1468.5886874483215,1468.244676049668,1470.504292754585,1479.867472651524,1484.596072168506,1493.465306749109,1493.3546580350262,1496.9701017117404,1497.5556051592393,1506.0620256559691,1509.8665854095866,1515.0567805953522,1519.9709665894072,1522.7401645638965,1527.4244113360155,1529.0167287356524,1535.1369091876124,1534.958481671813,1540.4234014789622,1544.5189633556388,1548.1119007119821,1546.357390328368,1546.2464175485009
2802,69,Middlesex County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,023,1615.791104713265,1623.216694617788,1621.1298668099917,1631.0213662223855,1631.313793301443,1637.6985587430602,1631.8498919055078,1643.0255416009138,1644.2980694081234,1659.4716373651531,1661.5598721001686,1670.5589396056623,1672.5922217394057,1676.5847776733708,1681.0393572084718,1680.5518951365273,1686.6323354872138,1689.961524097648,1701.0774335566587,1701.2001180172153,1708.1735595295786,1708.1129795580312,1718.2664335771822,1723.5527719205356,1727.1159199625763,1725.5453013575068,1731.2720180177432,1735.8345426347378,1743.6388171669928,1742.5941231372942,1747.7120510952739,1755.2111674644166,1761.453976806857,1765.2668241005747,1766.2072634961105,1769.3263262060893,1772.21361192494,1785.3908017061997,1788.2251276523307,1786.593927496501,1781.7846578921994,1781.2651145694927,1787.958813954012,1785.1439633761236,1786.3784494948623,1792.4292933612044,1798.2901636137665,1804.7706561634297,1801.601456440351,1803.7401124966636,1807.376789347299,1815.4454049488704,1823.1723916835344,1832.252166660189,1831.480374363911,1838.5817588435007,1842.033562065206,1844.0867053048605,1846.0075996452508,1847.3955259771242,1856.7987659626106,1858.2390751974824,1868.5848960110545,1864.6322611177247,1871.2051246919016,1863.9654374965485,1861.0933656030518,1854.8866209326472,1859.9478301185488,1873.8123947477632,1881.99174803957,1888.5901323366538,1888.712832267575,1888.942937729003,1897.7382256009307,1908.6360820514467,1919.8811564527332,1940.2924906165279,1974.343219737929,2014.1496654264483,2048.861215761304,2071.469107406081,2096.5731080850987,2113.8810791224864,2140.6169142993904,2172.138964941115,2200.8540211837176,2229.5635344874827,2251.703664528884,2277.4449887177116,2289.074917185188,2305.4711244550936,2306.9414840804134,2320.7274029903765,2318.883930622872,2337.5439540700086,2338.734097920792,2347.8246125802925,2358.378981808227,2375.4357870405497,2386.623142754229,2391.621942151958,2399.590016239967,2408.740579125907,2414.248293045572,2425.588221105458,2448.820479808325,2458.217453805087,2468.4824345014476,2472.2131393221534,2478.8954113654995,2478.487758961194,2485.2141732030454,2492.7228985147817,2501.160635348274,2504.606488755981,2518.6835783913366,2523.7830325433724,2526.33822278416,2530.3211032568584,2539.8365686980064,2548.6251348200135,2554.195670699974
2879,70,Worcester County,county,MA,MA,"Worcester, MA-CT",25,027,1092.638385664715,1103.2348291496153,1119.4348188284534,1126.7098170860013,1122.0035791403402,1121.8876819496115,1121.1496408857258,1129.3081264805453,1133.2182811252287,1139.8249998152319,1146.056216563771,1159.863635562346,1165.8512672096977,1166.3039260509863,1156.037358045012,1159.7291606402302,1169.3536067041218,1188.1791419099375,1197.9539973761064,1203.2708539125315,1208.4657154730307,1213.837005227113,1214.9283375069647,1214.0631910578638,1216.477681783431,1224.8498581924853,1235.244119893014,1244.908159069056,1252.593440575302,1252.8696840074742,1249.3812295214184,1249.15536527379,1253.2669447862163,1261.4000398051123,1271.3032973207246,1280.1995021327773,1286.1708916791063,1291.4737388808842,1299.8076670407293,1307.8468937144605,1315.8488461027343,1321.790442442995,1332.0274306852202,1342.7713238302558,1348.4018147669797,1348.9595895845946,1357.7599963385646,1363.4256599280225,1371.4279723935178,1374.8700267284892,1379.934616550297,1383.2542472401547,1387.0280743998383,1394.3397024375247,1402.5259510195358,1409.6460799074416,1418.9879212325116,1430.3983757711835,1435.6178942279234,1444.301486541824,1452.6593365046785,1464.3518078182499,1467.4336918573797,1465.3307500908002,1469.2043021012485,1471.8741789605833,1473.7251178426786,1484.7220910564085,1493.8453550002705,1508.215006006216,1511.028949995374,1522.525123096633,1526.3685488481635,1539.0158556152444,1543.336639518318,1557.1756199575716,1572.441072137818,1587.5691907394837,1605.3994724425183,1627.9578339746363,1652.5075916883866,1672.1140359978072,1693.1542759226807,1698.1003582204214,1713.0222343893709,1722.4858533125948,1748.5719840855054,1766.9992379408661,1789.4297390265497,1812.900543160634,1831.5149246627273,1833.4746869932321,1832.1122482594908,1829.736768457813,1841.126425101509,1859.4459294162145,1879.225604258524,1891.1822850542044,1902.2988263556617,1915.0411277068424,1921.9428119162885,1929.420158051631,1935.825561901898,1950.90558387856,1962.8645962598994,1985.441050864232,1987.9787661737766,2002.8834975119162,2002.5550799424186,2021.2108181039034,2030.945804013825,2039.1469570734462,2049.4630093391243,2059.0198803404055,2071.4202314302165,2084.0866357694367,2100.5223485109696,2109.9334488921572,2127.9277035846158,2135.775961033433,2152.900139393798,2160.0105084039965,2171.1535317460316
504,71,Essex County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,013,1284.5415029499932,1291.9724075188624,1295.3313231143438,1292.8319533981849,1287.9633790879002,1290.2705825831108,1296.737772004203,1306.0523366125249,1313.5810549397174,1319.550149720788,1324.7722826265613,1325.6655073463878,1333.671706459898,1337.08052649991,1343.2520415958056,1350.3674948057244,1351.0522881972986,1354.1552313059058,1367.7151734834035,1369.977087808371,1377.2577890345558,1374.144981873797,1388.3927579158337,1400.1104863488376,1408.904772781786,1414.5700472696033,1421.0695491335491,1423.9606095962044,1436.990228869317,1443.116351888157,1446.7859851457997,1453.3895291186805,1449.5243268103704,1455.9210902607776,1461.702177611086,1472.7756683961109,1475.2355592254232,1481.0353049648468,1493.92139092851,1504.9684487717998,1507.842177596943,1503.0047780327377,1513.219560437688,1518.9859017030028,1538.7794537339425,1541.1619309631915,1547.650766564961,1550.7681675691142,1556.4298728126982,1567.868098177283,1569.4007146024462,1574.1961322827917,1581.7319468165122,1597.9857609830017,1601.006245695858,1608.2232297502737,1608.4484950499464,1619.2928474782088,1623.321096639592,1627.874890552256,1635.1792264898022,1636.926566046765,1641.31027155769,1638.2708979502477,1649.1952323831647,1647.6574319390743,1659.488946861182,1658.8410650790115,1670.6205932873422,1671.5412798902641,1681.390662996937,1685.6523627064282,1697.9357543761212,1714.0184206897352,1724.4613651523955,1736.6499235879849,1738.5669732692222,1748.305807420719,1753.9561273242102,1771.1226591213297,1786.52933822217,1810.277296577892,1823.177069183817,1841.618337904473,1853.9348595482447,1869.2771139425183,1887.1585243038464,1904.5747811459864,1929.1710311752984,1957.0796604125067,1983.6702645145836,1996.1477055282908,2009.0957876297443,2011.2043709983188,2018.8709924653629,2023.373653383364,2028.8697490485797,2040.5784393844724,2044.9062052086815,2055.6636116734553,2067.151752508651,2073.946392962934,2084.2209300731142,2100.3183075925435,2114.402790471825,2135.307848693183,2144.3672309333583,2162.6707423704515,2166.0160906753194,2174.218365371716,2187.573236107617,2196.4285103531774,2203.13776225162,2210.8726105406417,2217.285468592857,2224.428215663382,2233.0152969655273,2240.448292539664,2256.6000915617824,2266.078039634454,2287.9732285941063,2302.0440077853555,2315.709551038263
2981,72,Montgomery County,county,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,091,1249.9539717087684,1253.6631811768643,1252.3930200992668,1256.5364564699753,1257.0357092672707,1260.5464028885144,1264.4027521585397,1261.9580857446053,1269.8125585742823,1272.3127938969928,1278.3000265271367,1272.9487141244647,1274.1625408719156,1272.22310772602,1276.7069596571057,1282.0225337395975,1286.725998903111,1296.9870023612084,1298.1297462985162,1306.1890807181514,1307.6673902460657,1311.488938001293,1312.2853424405253,1317.3900252447731,1324.8842187992557,1331.5405371540166,1338.3023616834528,1336.2511806693722,1341.7002945614909,1339.8000101281636,1344.742280825925,1345.5564738415376,1352.2804001266811,1358.7964426039935,1361.8666334834713,1367.2760406494363,1367.8179890674762,1375.386261653651,1379.4511286970173,1383.3989211372684,1387.4876340025917,1390.001735512263,1398.8602830546229,1400.8346875984241,1402.5749165231114,1406.013383686948,1414.4721503183762,1424.0923256313854,1431.0221343353173,1430.9439183013114,1435.0465813628186,1443.3296624679322,1448.0724496080547,1456.503390526841,1458.5009891162629,1466.7768781053471,1473.3580114874446,1478.4645095889155,1481.9439720156142,1482.836465853284,1487.645966376247,1494.6929743859064,1506.4035486253604,1506.2735346624713,1507.2582515623537,1500.9243805999931,1508.0725784808992,1508.6505591589585,1517.7777010968484,1531.1390752238672,1538.5202441928996,1543.6976094927588,1546.7753957617995,1555.8333699264529,1566.7792405635057,1580.4931685165554,1601.5260710403322,1625.3820779257235,1644.917800971166,1667.1270918399007,1685.8813097358443,1703.291776853121,1719.8956375256676,1741.527272849762,1761.779883300544,1780.383711711962,1788.5790805555228,1800.07031599608,1806.459158282923,1821.4046508489307,1830.224404605154,1840.1230017278863,1839.8618539386994,1844.0049716551193,1847.12337396071,1853.6433261509874,1858.1557852339877,1861.690411224972,1873.7288250674699,1884.9482699568143,1891.5815126746913,1889.215403206649,1893.3757449634027,1900.3699837673764,1915.4839435372244,1913.149359797142,1918.248441001836,1920.9367211875854,1930.6519994951548,1935.3169433544656,1942.6283029092149,1945.6680133241,1953.0780868058598,1962.7652387096953,1970.9947779819913,1976.1434759030196,1980.5145637158464,1996.3903491629605,2007.416583940777,2017.6398347927104,2023.8623642238056,2034.9247642220403,2042.0178600140778
2626,73,Baltimore County,county,MD,MD,"Baltimore-Columbia-Towson, MD",24,005,1174.014141601781,1172.4429548493792,1172.944854884625,1179.1921372908826,1183.6804177960107,1186.4899734217754,1188.614553076799,1186.3654458588924,1192.5877559872777,1193.8674060068806,1197.1585579791636,1193.9566620976516,1198.2147704107322,1202.1281121791094,1204.6481277588896,1202.860529638398,1202.8654049714696,1201.9529253318756,1203.703711969495,1201.9858177920944,1197.7971549747822,1197.399560263237,1201.287258248806,1210.5664867540295,1217.092797054495,1220.972180524034,1222.6342299760292,1225.85266729797,1223.4782978986302,1224.428218809729,1225.4128866788312,1230.290225739189,1237.2936306973777,1241.0285470644933,1240.3864782141834,1234.2555272213376,1229.626668787807,1230.7308779362115,1234.5390008891152,1235.4252496998063,1240.943170888936,1243.2349327168115,1247.2378056961843,1249.2106715690181,1253.1231814841476,1255.3357067852417,1257.4324203982474,1260.3663666220375,1265.12304839819,1269.9828922616273,1271.380105257238,1275.0220997251322,1277.6166454760253,1281.3613383335671,1283.3428136010803,1285.8657120770963,1286.232068336903,1288.9405037835352,1292.9972682885511,1298.1466867306792,1301.5744245759909,1302.7067805223596,1299.6405932457765,1289.6478127244125,1284.0985627625362,1287.5968195001037,1299.9469066774968,1308.2952214105885,1312.0265869926072,1322.2656898947184,1335.8945372965002,1343.1215086840118,1354.2189102751804,1362.6091961752645,1378.370167208324,1396.0880384880293,1415.2718735305627,1432.2981080301313,1448.9961139177487,1470.094683589199,1495.11059392962,1500.8325242555475,1507.1900251563995,1511.0793644215748,1523.7532814674032,1529.2373421507468,1536.6755180715236,1548.390262565565,1556.2942699328569,1559.59494047991,1556.5701442462396,1551.326842548751,1545.3524109177367,1548.7601191927158,1549.0911546748498,1555.3278813840764,1554.6749617179894,1560.7762665369437,1568.5684187083848,1569.274859095858,1566.8300132843092,1560.6197420317144,1561.2470701617365,1562.5199117002655,1564.792740274752,1568.3024495624277,1569.8379210039654,1571.9685015163261,1572.4103747957274,1577.3135852668697,1579.5936422840703,1581.286667686828,1586.843013366199,1597.7656720998982,1606.432370271024,1615.070435719524,1622.8244452915735,1629.068809963891,1638.3428374330283,1645.3224767225677,1655.5181078672097,1660.9964336104422,1667.6559762963825
2061,74,Ventura County,county,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",06,111,1797.019132049757,1803.5091827976973,1802.020557082717,1816.5815378104774,1836.2292107431028,1845.186417862998,1847.6214122799192,1849.0838964224065,1858.3013127342424,1866.1967486739313,1874.2225038296333,1872.329984627557,1882.9167656323261,1885.2776482174847,1900.9777174004978,1905.5684679277724,1908.7162443240557,1920.7643129829987,1932.245245626088,1944.7018880914666,1948.0812234260907,1956.8920060513824,1961.7808488451833,1960.527345838509,1963.1063695884957,1973.3471073525195,1998.8719653365006,2010.0093644925732,2021.657372746948,2015.1180695452592,2027.6071485957589,2034.74676698718,2052.061236052975,2054.644228915615,2058.883523720435,2079.592113087155,2091.4465155891676,2110.8039583158825,2101.6762987344678,2107.684983688223,2108.286238409622,2118.5582366779927,2125.284954464056,2132.2939848377787,2141.210435385967,2151.2035580286465,2164.301920013547,2171.1932307391835,2172.588563875135,2167.114104850598,2176.0472483031976,2182.2926842027114,2192.355529351471,2202.198983552394,2205.1408115421727,2210.0268370024323,2209.6291505793147,2214.287526739936,2216.236634279285,2216.090665992242,2223.090606194096,2229.9454337912157,2246.956863439559,2241.674031444169,2234.4034156029566,2238.5472036946803,2243.8485574769284,2260.745748688607,2283.073172146898,2307.116370625195,2327.214716264445,2344.6398190143373,2362.697100449758,2370.5324732121294,2392.235911375844,2422.276429529074,2464.299359768437,2498.8628541494973,2530.4782678673146,2556.773364757255,2590.092217410182,2610.8586940730993,2644.50483277264,2671.5182508052208,2693.444896032646,2722.357194605682,2729.218738042394,2749.8383326117087,2759.993770980543,2769.492488785477,2780.172486291585,2777.9073799881844,2783.5015368936133,2792.8395939647344,2797.389115536314,2798.636644647368,2792.597892736868,2791.425572671456,2808.691358277796,2820.4697301604133,2830.5346612398425,2831.020892143331,2841.6030401104363,2852.064178011348,2866.787555147195,2875.949811191761,2890.600047241872,2900.5189661328077,2909.9155791851313,2917.9307956993193,2928.7765858721236,2932.429610237785,2940.090848829214,2956.9832293816276,2966.1795984897485,2982.8516575570925,2990.7520145802846,3004.0939089553253,3013.0665028456197,3029.2158428832568,3050.8900663188606,3070.5568430160424,3083.3228156848127
2322,75,Hamilton County,county,OH,OH,"Cincinnati, OH-KY-IN",39,061,820.7997582386197,824.9216591088905,832.6617703248161,836.918082779937,836.562957124327,837.1360828818536,843.6371889198683,849.156839316773,853.2282046824357,854.6937833816988,857.9197434658311,859.4999481858858,862.2375870308027,860.5064015278482,863.8200547929138,861.9266980598957,867.4421975593543,866.605271644358,870.7859154571221,872.5345236583726,879.1842568002721,882.1665380115592,888.0135700237169,891.2386845390624,897.9943110977356,903.1468062652004,906.2274893433074,910.5709730817939,914.7470516965535,922.0658062648523,927.409179441206,936.4045512460673,937.5625813762899,940.6165919506435,937.6935249021815,943.3334745575879,948.8991659877131,955.4334038878843,963.8678980603994,970.814298914658,976.2289623013987,979.1900220763694,981.5329974690826,981.9730639978178,988.4626535366198,996.1831326744839,1004.9741560197749,1013.2055293670343,1014.4041849334212,1019.5554078144751,1022.2649096420023,1026.8792700702872,1031.3986558577415,1037.6860676744097,1044.269231072854,1051.0815109090317,1056.072282639099,1059.9756145295898,1065.4585816518666,1067.524186924327,1074.409524292999,1078.2042665655852,1088.4167213014582,1086.3687570231152,1088.40872368512,1090.1485203922607,1098.3006496471032,1101.2907750930224,1106.056256308154,1109.3979179711944,1116.0552777849741,1124.575957760777,1134.003854356432,1137.53242174287,1140.0120843834402,1149.002822711725,1159.1898271507855,1169.5322347854342,1175.9463502135884,1190.4161147167154,1204.6780768855451,1215.5943575528954,1224.5038676748875,1228.999958519549,1240.3999089967156,1251.2427144451178,1266.1299021168538,1280.7628457328062,1292.8742465159398,1308.1010990441584,1320.7559195448578,1330.5851392796774,1337.53356416868,1340.3281816760405,1343.4833488508036,1350.3282431224798,1359.2410835476667,1370.7139125224612,1377.9638883926782,1383.5269240052978,1392.75603563067,1393.656579408286,1402.0954987082512,1405.3340577615497,1410.495957445949,1418.2921323968988,1424.1961824208481,1440.1153617465109,1445.1269021165108,1454.5369456868277,1457.8480835436494,1463.3783981935326,1466.6425003197255,1474.5778458695486,1478.35296968245,1485.6444506728171,1492.4235847416467,1499.5588734915377,1507.7906548032183,1506.5427914364986,1510.7319986509788,1509.9590382577635,1514.779108897191
2847,76,Snohomish County,county,WA,WA,"Seattle-Tacoma-Bellevue, WA",53,061,1229.3769579573427,1236.3940695119602,1243.2385504794813,1249.8734180794295,1249.6870979284215,1256.7160038749691,1266.635670341751,1278.053892458131,1287.7321484291467,1292.1240590735063,1296.9286623700987,1306.1826011745059,1316.3684676541925,1334.6199086246042,1340.9717807387774,1343.512696520614,1348.6579707888147,1357.6486938077533,1370.1315856182534,1377.7164162090908,1387.326392102784,1399.943234268627,1406.9372696324162,1410.5950749456952,1413.4367438103634,1417.2708427580558,1434.551069051435,1447.576525870545,1459.8650214092288,1467.2642324720484,1473.361473382548,1482.3508210274958,1489.6461161819839,1496.361646002385,1499.009521820787,1497.858631133645,1504.2796006646527,1508.978609446064,1518.2361734133553,1521.689421698259,1532.8881207492268,1537.8515553424024,1545.4718751381204,1549.0369989650765,1554.1938029584328,1559.1278438823365,1571.876711894219,1586.0038387146794,1590.3561470317698,1593.8210066298286,1592.6861469638866,1599.1644618428934,1599.6288493347213,1606.3884503854817,1610.98972650732,1618.3636760980867,1625.0209040161294,1631.4937834839502,1635.016566632268,1639.8674658887771,1648.6585358661816,1658.5963490130202,1663.277639414657,1662.11553120259,1655.7457389680383,1645.2357328698033,1646.528212322844,1654.803242328218,1667.4025470381603,1684.1673944389256,1689.3333661026757,1694.421338683417,1705.146240287918,1715.567246049642,1728.9007857430809,1731.1707825356564,1748.6636681503917,1769.1470653194804,1794.26025753171,1823.180019504148,1850.9593309456795,1872.3735635654755,1888.780866888097,1905.8750311897481,1918.7137634487237,1934.722928942129,1941.5578548320022,1964.3130319123723,1983.6180101610782,2008.6103057972473,2025.970787178809,2026.1519230824513,2024.2945102329654,2018.0700385927423,2025.297082940191,2025.7881601566612,2031.9165221137698,2038.624897100411,2053.08209387294,2059.436201410344,2060.472227979943,2057.8041000168255,2055.10361187445,2058.50330260049,2064.629531761445,2074.1682755116526,2082.205713184719,2095.341175485022,2103.7286768835393,2107.6341361307836,2110.3272802501874,2114.0568146293967,2119.8955030365,2125.047779733171,2132.3557119133065,2142.0179792365066,2150.3160375402504,2158.956154274914,2163.100030474634,2165.989112041139,2170.1581064920674,2176.5033151223824,2181.5412385620916
