ZIP,TRACT,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
28090,37045950101,LAWNDALE,NC,0.373205742,0.333333333,0.360000000,0.371878788
28090,37045951300,LAWNDALE,NC,0.002518257,0.000000000,0.000000000,0.002424242
28090,37045950301,LAWNDALE,NC,0.000000000,0.007751938,0.000000000,0.000242424
28090,37109070600,LAWNDALE,NC,0.011332158,0.054263566,0.000000000,0.012606061
28090,37045950102,LAWNDALE,NC,0.128682951,0.100775194,0.280000000,0.128727273
28090,37109070500,LAWNDALE,NC,0.028708134,0.031007752,0.000000000,0.028606061
28090,37023021203,LAWNDALE,NC,0.002770083,0.000000000,0.000000000,0.002666667
28091,37007920600,LILESVILLE,NC,0.028629857,0.000000000,0.000000000,0.027750248
28091,37007920100,LILESVILLE,NC,0.971370143,1.000000000,1.000000000,0.972249752
28092,37035011802,LINCOLNTON,NC,0.001217704,0.000000000,0.000000000,0.001126126
28092,37109070902,LINCOLNTON,NC,0.049819992,0.026297086,0.007751938,0.047933803
28092,37109070700,LINCOLNTON,NC,0.071315121,0.027718550,0.007751938,0.067910302
28092,37109070100,LINCOLNTON,NC,0.146865735,0.343283582,0.480620155,0.162504896
28092,37109071001,LINCOLNTON,NC,0.030972046,0.009950249,0.007751938,0.029377203
28092,37109070202,LINCOLNTON,NC,0.080209657,0.077469794,0.054263566,0.079857031
28092,37035011702,LINCOLNTON,NC,0.008365100,0.000710732,0.000000000,0.007784959
28092,37109070800,LINCOLNTON,NC,0.146230411,0.067519545,0.038759690,0.140129260
28092,37071030301,LINCOLNTON,NC,0.002541296,0.001421464,0.000000000,0.002448100
28092,37071030401,LINCOLNTON,NC,0.035736976,0.001421464,0.000000000,0.033147278
28092,37109070500,LINCOLNTON,NC,0.027848369,0.006396588,0.000000000,0.026194673
28092,37109070201,LINCOLNTON,NC,0.114675985,0.260838664,0.131782946,0.124853114
28092,37109070600,LINCOLNTON,NC,0.000317662,0.000000000,0.000000000,0.000293772
28092,37109070901,LINCOLNTON,NC,0.051567133,0.007107321,0.007751938,0.048227575
28092,37109070400,LINCOLNTON,NC,0.116370182,0.079601990,0.023255814,0.113249119
28092,37109070300,LINCOLNTON,NC,0.103346040,0.090262971,0.240310078,0.103309832
28092,37071030501,LINCOLNTON,NC,0.012600593,0.000000000,0.000000000,0.011652957
28093,37109070100,LINCOLNTON,NC,1.000000000,1.000000000,1.000000000,1.000000000
28097,37025041602,LOCUST,NC,0.042499368,0.000000000,0.012345679,0.039030023
28097,37025041604,LOCUST,NC,0.032127498,0.057432432,0.000000000,0.033256351
28097,37025041701,LOCUST,NC,0.000505945,0.003378378,0.000000000,0.000692841
28097,37167930802,LOCUST,NC,0.019731849,0.000000000,0.000000000,0.018013857
28097,37167930801,LOCUST,NC,0.775613458,0.912162162,0.876543210,0.786836028
28097,37167930902,LOCUST,NC,0.007589173,0.000000000,0.012345679,0.007159353
28097,37167930700,LOCUST,NC,0.121932709,0.027027027,0.098765432,0.115011547
28098,37071032201,LOWELL,NC,0.054545455,0.036437247,0.046511628,0.052775874
28098,37071031301,LOWELL,NC,0.033268859,0.000000000,0.000000000,0.029472241
28098,37071031303,LOWELL,NC,0.125338491,0.190283401,0.255813953,0.134681289
28098,37071031304,LOWELL,NC,0.786847195,0.773279352,0.697674419,0.783070596
28101,37071032201,MC ADENVILLE,NC,0.975336323,0.939393939,1.000000000,0.972944849
28101,37071032301,MC ADENVILLE,NC,0.024663677,0.060606061,0.000000000,0.027055151
28102,37007920600,MC FARLAN,NC,0.000000000,1.000000000,0.000000000,1.000000000
28103,37179020800,MARSHVILLE,NC,0.470013947,0.851145038,0.875000000,0.491247883
28103,37007920301,MARSHVILLE,NC,0.000996214,0.000000000,0.000000000,0.000941088
28103,37179020901,MARSHVILLE,NC,0.146443515,0.041984733,0.000000000,0.140410314
28103,37007920600,MARSHVILLE,NC,0.011356844,0.003816794,0.000000000,0.010916620
28103,37179020702,MARSHVILLE,NC,0.028890217,0.019083969,0.125000000,0.028985507
28103,37179020100,MARSHVILLE,NC,0.340107591,0.083969466,0.000000000,0.325428195
28103,37007920302,MARSHVILLE,NC,0.002191672,0.000000000,0.000000000,0.002070393
28104,37179020317,MATTHEWS,NC,0.005522931,0.000000000,0.000000000,0.005221414
28104,37179020316,MATTHEWS,NC,0.000978747,0.000000000,0.000000000,0.000925314
28104,37119005712,MATTHEWS,NC,0.011675056,0.014450867,0.029850746,0.011962987
28104,37179021021,MATTHEWS,NC,0.063688479,0.047687861,0.074626866,0.063053536
28104,37179020308,MATTHEWS,NC,0.003425615,0.026011561,0.029850746,0.004692664
28104,37119005714,MATTHEWS,NC,0.001538031,0.000000000,0.000000000,0.001454065
28104,37179021019,MATTHEWS,NC,0.160724273,0.014450867,0.089552239,0.153403833
28104,37179020203,MATTHEWS,NC,0.068092841,0.027456647,0.044776119,0.066027759
28104,37119005713,MATTHEWS,NC,0.011465324,0.000000000,0.000000000,0.010839392
28104,37179020319,MATTHEWS,NC,0.078020134,0.046242775,0.074626866,0.076536682
28104,37179020315,MATTHEWS,NC,0.110388702,0.041907514,0.029850746,0.106543291
28104,37179020309,MATTHEWS,NC,0.052223154,0.010115607,0.000000000,0.049834765
28104,37179021020,MATTHEWS,NC,0.013982103,0.037572254,0.022388060,0.015135492
28104,37119005849,MATTHEWS,NC,0.005243289,0.000000000,0.000000000,0.004957039
28104,37179020314,MATTHEWS,NC,0.162681767,0.109826590,0.111940299,0.159814937
28104,37179020310,MATTHEWS,NC,0.042855145,0.001445087,0.000000000,0.040581626
28104,37179020312,MATTHEWS,NC,0.047259508,0.393063584,0.246268657,0.064838070
28104,37179020313,MATTHEWS,NC,0.061940716,0.176300578,0.067164179,0.067217449
28104,37179021018,MATTHEWS,NC,0.078579418,0.049132948,0.164179104,0.077990747
28104,37179021006,MATTHEWS,NC,0.015939597,0.004335260,0.014925373,0.015399868
28104,37119005835,MATTHEWS,NC,0.000489374,0.000000000,0.000000000,0.000462657
28104,37119005850,MATTHEWS,NC,0.003285794,0.000000000,0.000000000,0.003106411
28105,37119001921,MATTHEWS,NC,0.001630383,0.003480855,0.002312139,0.001812052
28105,37119005710,MATTHEWS,NC,0.000383619,0.009945301,0.002312139,0.001264223
28105,37119005847,MATTHEWS,NC,0.003356670,0.000000000,0.000000000,0.002949853
28105,37119005723,MATTHEWS,NC,0.084731946,0.019890602,0.099421965,0.079772440
28105,37179020315,MATTHEWS,NC,0.000047952,0.000994530,0.000000000,0.000126422
28105,37119005832,MATTHEWS,NC,0.013043061,0.000000000,0.000000000,0.011462284
28105,37119005850,MATTHEWS,NC,0.021434737,0.000000000,0.001156069,0.018879056
28105,37119005866,MATTHEWS,NC,0.061522969,0.370462456,0.357225434,0.098482933
28105,37119005834,MATTHEWS,NC,0.097822960,0.169070114,0.105202312,0.104129794
28105,37179020314,MATTHEWS,NC,0.010597487,0.000497265,0.000000000,0.009355247
28105,37119003015,MATTHEWS,NC,0.009158914,0.001989060,0.000000000,0.008217446
28105,37119005865,MATTHEWS,NC,0.053466961,0.038289408,0.078612717,0.053097345
28105,37119005720,MATTHEWS,NC,0.013378728,0.018896072,0.005780347,0.013569322
28105,37119005713,MATTHEWS,NC,0.018078067,0.003480855,0.001156069,0.016224189
28105,37119005835,MATTHEWS,NC,0.050589815,0.013426156,0.009248555,0.045933418
28105,37119005848,MATTHEWS,NC,0.015872255,0.000497265,0.000000000,0.013990729
28105,37119005811,MATTHEWS,NC,0.001054953,0.016409746,0.008092486,0.002612727
28105,37119005709,MATTHEWS,NC,0.096576196,0.152660368,0.132947977,0.102654867
28105,37119005851,MATTHEWS,NC,0.022969215,0.039781203,0.025433526,0.024483776
28105,37179020313,MATTHEWS,NC,0.000143857,0.000994530,0.000000000,0.000210704
28105,37119005721,MATTHEWS,NC,0.000383619,0.000994530,0.000000000,0.000421408
28105,37179021019,MATTHEWS,NC,0.001102906,0.000994530,0.000000000,0.001053519
28105,37179020312,MATTHEWS,NC,0.000000000,0.047737444,0.030057803,0.005141172
28105,37119005833,MATTHEWS,NC,0.100364438,0.023371457,0.054335260,0.092161820
28105,37119005712,MATTHEWS,NC,0.087752949,0.043759324,0.033526012,0.082048040
28105,37119005716,MATTHEWS,NC,0.063153352,0.000497265,0.002312139,0.055625790
28105,37119005849,MATTHEWS,NC,0.111009878,0.016409746,0.045086705,0.100589971
28105,37119005722,MATTHEWS,NC,0.060372111,0.005469915,0.005780347,0.053729456
28106,37119005834,MATTHEWS,NC,1.000000000,1.000000000,1.000000000,1.000000000
28107,37167930802,MIDLAND,NC,0.031117081,0.000000000,0.000000000,0.029809136
28107,37025041603,MIDLAND,NC,0.545332438,0.572972973,0.454545455,0.546214883
28107,37025041602,MIDLAND,NC,0.001343183,0.000000000,0.000000000,0.001286725
28107,37179020204,MIDLAND,NC,0.005372733,0.010810811,0.000000000,0.005575810
28107,37025041604,MIDLAND,NC,0.294604880,0.389189189,0.545454545,0.298949174
28107,37179020203,MIDLAND,NC,0.004029550,0.005405405,0.000000000,0.004074630
28107,37025041507,MIDLAND,NC,0.083277367,0.016216216,0.000000000,0.080420330
28107,37119005715,MIDLAND,NC,0.034698903,0.005405405,0.000000000,0.033454857
28107,37167930801,MIDLAND,NC,0.000223864,0.000000000,0.000000000,0.000214454
28108,37179021005,MINERAL SPRINGS,NC,0.000000000,1.000000000,0.000000000,1.000000000
28109,37167930101,MISENHEIMER,NC,0.000000000,1.000000000,0.000000000,1.000000000
28110,37179020307,MONROE,NC,0.114672070,0.079280752,0.038680319,0.109095536
28110,37179020403,MONROE,NC,0.086055744,0.014711892,0.021615472,0.077650138
28110,37179020406,MONROE,NC,0.077330246,0.244789538,0.308304892,0.099607387
28110,37179020203,MONROE,NC,0.000000000,0.000408664,0.000000000,0.000036353
28110,37179020401,MONROE,NC,0.141386155,0.197793216,0.248009101,0.149810964
28110,37179020100,MONROE,NC,0.060210074,0.006538619,0.003412969,0.053620765
28110,37179020601,MONROE,NC,0.074600943,0.113199837,0.120591581,0.079504144
28110,37179021005,MONROE,NC,0.004755603,0.001225991,0.000000000,0.004289661
28110,37179020501,MONROE,NC,0.000041353,0.000000000,0.000000000,0.000036353
28110,37179020321,MONROE,NC,0.074187412,0.127503065,0.058020478,0.078413552
28110,37179020312,MONROE,NC,0.005913489,0.015120556,0.011376564,0.006907082
28110,37179021021,MONROE,NC,0.000372178,0.000000000,0.000000000,0.000327178
28110,37179020204,MONROE,NC,0.052187578,0.015120556,0.001137656,0.047258979
28110,37179020317,MONROE,NC,0.001281945,0.001225991,0.000000000,0.001236004
28110,37179020206,MONROE,NC,0.069845340,0.018389865,0.002275313,0.063108914
28110,37179020602,MONROE,NC,0.001406004,0.031875766,0.013651877,0.004507780
28110,37179020405,MONROE,NC,0.057191299,0.117286473,0.164960182,0.065980806
28110,37179020701,MONROE,NC,0.000000000,0.000408664,0.000000000,0.000036353
28110,37179021020,MONROE,NC,0.024026135,0.001225991,0.000000000,0.021230188
28110,37179020205,MONROE,NC,0.047928211,0.006947282,0.002275313,0.042823906
28110,37179020308,MONROE,NC,0.106608221,0.006947282,0.005688282,0.094517958
28111,37179020501,MONROE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28112,37179021005,MONROE,NC,0.167253803,0.033639144,0.007233273,0.151597262
28112,37179020901,MONROE,NC,0.139631705,0.034658512,0.001808318,0.126853965
28112,37179021004,MONROE,NC,0.000000000,0.001019368,0.000000000,0.000071306
28112,37179020601,MONROE,NC,0.030824660,0.163098879,0.077757685,0.041928123
28112,37179020502,MONROE,NC,0.144835869,0.043832824,0.142857143,0.137692527
28112,37179020702,MONROE,NC,0.023058447,0.015290520,0.003616637,0.021748431
28112,37179020902,MONROE,NC,0.161168935,0.036697248,0.018083183,0.146819738
28112,37179020602,MONROE,NC,0.143554844,0.212028542,0.374321881,0.157444381
28112,37179020701,MONROE,NC,0.000000000,0.086646279,0.003616637,0.006203651
28112,37179020501,MONROE,NC,0.189671737,0.373088685,0.370705244,0.209640616
28114,37161961002,MOORESBORO,NC,0.008916509,0.000000000,0.000000000,0.008558091
28114,37161961200,MOORESBORO,NC,0.018643610,0.026315789,0.048780488,0.019190871
28114,37045951502,MOORESBORO,NC,0.156444204,0.192982456,0.243902439,0.158454357
28114,37161961104,MOORESBORO,NC,0.091326668,0.201754386,0.048780488,0.094139004
28114,37161961103,MOORESBORO,NC,0.242096731,0.192982456,0.097560976,0.239107884
28114,37045951400,MOORESBORO,NC,0.109429884,0.140350877,0.390243902,0.113329876
28114,37045951501,MOORESBORO,NC,0.146987301,0.070175439,0.073170732,0.143931535
28114,37161961102,MOORESBORO,NC,0.226155093,0.175438596,0.097560976,0.223288382
28115,37097061605,MOORESVILLE,NC,0.062214379,0.015625000,0.056250000,0.058995111
28115,37159051801,MOORESVILLE,NC,0.029591421,0.105000000,0.025000000,0.034427509
28115,37097061502,MOORESVILLE,NC,0.118320438,0.070625000,0.104687500,0.114826835
28115,37097061603,MOORESVILLE,NC,0.060585494,0.058750000,0.087500000,0.061172507
28115,37097061501,MOORESVILLE,NC,0.104293923,0.045000000,0.087500000,0.099954809
28115,37097061304,MOORESVILLE,NC,0.050902674,0.059375000,0.142187500,0.053859743
28115,37097061407,MOORESVILLE,NC,0.050812180,0.023750000,0.003125000,0.047779467
28115,37159051802,MOORESVILLE,NC,0.030405864,0.015625000,0.000000000,0.028634814
28115,37097061202,MOORESVILLE,NC,0.000180987,0.000000000,0.000000000,0.000164332
28115,37097061302,MOORESVILLE,NC,0.028007782,0.005000000,0.000000000,0.025759007
28115,37097061303,MOORESVILLE,NC,0.100085969,0.085000000,0.045312500,0.097654164
28115,37097061604,MOORESVILLE,NC,0.037962083,0.009375000,0.031250000,0.035906495
28115,37097061404,MOORESVILLE,NC,0.001764626,0.003750000,0.000000000,0.001848733
28115,37097061601,MOORESVILLE,NC,0.111442921,0.465625000,0.237500000,0.138038700
28115,37097061408,MOORESVILLE,NC,0.085516492,0.017500000,0.096875000,0.081344234
28115,37159051901,MOORESVILLE,NC,0.002126601,0.001875000,0.000000000,0.002054147
28115,37097061503,MOORESVILLE,NC,0.125786164,0.018125000,0.082812500,0.117579393
28117,37097061405,MOORESVILLE,NC,0.062594439,0.050764725,0.024334601,0.059786131
28117,37097061401,MOORESVILLE,NC,0.085902085,0.007809958,0.041064639,0.076215165
28117,37097061203,MOORESVILLE,NC,0.142754609,0.077448747,0.096577947,0.134283863
28117,37097061204,MOORESVILLE,NC,0.099614687,0.033192320,0.056273764,0.091153597
28117,37097061403,MOORESVILLE,NC,0.086808704,0.191343964,0.188593156,0.101555412
28117,37097061603,MOORESVILLE,NC,0.051526141,0.001952489,0.103422053,0.048801037
28117,37097061407,MOORESVILLE,NC,0.065427622,0.025382363,0.065399240,0.061438756
28117,37097061304,MOORESVILLE,NC,0.056059232,0.147738366,0.069201521,0.065748542
28117,37097061402,MOORESVILLE,NC,0.167006649,0.315977872,0.152851711,0.181237848
28117,37097061406,MOORESVILLE,NC,0.085713206,0.034493980,0.015969582,0.077640959
28117,37097061404,MOORESVILLE,NC,0.090321850,0.104458184,0.186311787,0.095819831
28117,37097061601,MOORESVILLE,NC,0.006270777,0.009437032,0.000000000,0.006318859
28119,37007920600,MORVEN,NC,0.996066863,1.000000000,1.000000000,0.996142719
28119,37007920100,MORVEN,NC,0.000983284,0.000000000,0.000000000,0.000964320
28119,37007920502,MORVEN,NC,0.002949853,0.000000000,0.000000000,0.002892960
28120,37071033502,MOUNT HOLLY,NC,0.031484144,0.000000000,0.041095890,0.030300854
28120,37071030208,MOUNT HOLLY,NC,0.002648906,0.000000000,0.000000000,0.002513104
28120,37071031004,MOUNT HOLLY,NC,0.051540150,0.029929577,0.041095890,0.050549293
28120,37071031102,MOUNT HOLLY,NC,0.063800802,0.255281690,0.349315068,0.074603289
28120,37071030105,MOUNT HOLLY,NC,0.100809809,0.028169014,0.068493151,0.097508437
28120,37071031203,MOUNT HOLLY,NC,0.041777038,0.005281690,0.013698630,0.039994256
28120,37071030104,MOUNT HOLLY,NC,0.091046696,0.047535211,0.000000000,0.088317656
28120,37071031101,MOUNT HOLLY,NC,0.232649663,0.478873239,0.328767123,0.243699289
28120,37071031006,MOUNT HOLLY,NC,0.060016650,0.042253521,0.000000000,0.058663029
28120,37071030207,MOUNT HOLLY,NC,0.028986604,0.015845070,0.000000000,0.028146765
28120,37071031001,MOUNT HOLLY,NC,0.002194808,0.000000000,0.000000000,0.002082286
28120,37071031204,MOUNT HOLLY,NC,0.058427306,0.028169014,0.095890411,0.057585984
28120,37071030206,MOUNT HOLLY,NC,0.066601075,0.007042254,0.000000000,0.063473828
28120,37071030106,MOUNT HOLLY,NC,0.063573753,0.040492958,0.061643836,0.062612192
28120,37071030103,MOUNT HOLLY,NC,0.016347537,0.010563380,0.000000000,0.015940260
28120,37071031005,MOUNT HOLLY,NC,0.088095058,0.010563380,0.000000000,0.084009478
28123,37097061407,MOUNT MOURNE,NC,1.000000000,1.000000000,0.000000000,1.000000000
28124,37025041701,MOUNT PLEASANT,NC,0.594093622,0.783783784,0.600000000,0.602517986
28124,37025041702,MOUNT PLEASANT,NC,0.235940936,0.121621622,0.000000000,0.230515588
28124,37167930101,MOUNT PLEASANT,NC,0.043669494,0.040540541,0.000000000,0.043465228
28124,37025041602,MOUNT PLEASANT,NC,0.066289664,0.040540541,0.000000000,0.065047962
28124,37167930700,MOUNT PLEASANT,NC,0.060006283,0.013513514,0.400000000,0.058453237
28125,37097061303,MOUNT ULLA,NC,0.038488453,0.033333333,0.000000000,0.038356164
28125,37159051802,MOUNT ULLA,NC,0.116864941,0.266666667,0.000000000,0.119863014
28125,37159051901,MOUNT ULLA,NC,0.766270119,0.633333333,1.000000000,0.763698630
28125,37097061302,MOUNT ULLA,NC,0.078376487,0.066666667,0.000000000,0.078082192
28126,37119005623,NEWELL,NC,1.000000000,1.000000000,1.000000000,1.000000000
28127,37167930300,NEW LONDON,NC,0.050765120,0.030303030,0.333333333,0.051522248
28127,37167930101,NEW LONDON,NC,0.093757590,0.045454545,0.190476190,0.092740047
28127,37159050904,NEW LONDON,NC,0.001214477,0.015151515,0.000000000,0.001639344
28127,37057062001,NEW LONDON,NC,0.042020889,0.053030303,0.000000000,0.042154567
28127,37167930500,NEW LONDON,NC,0.010930289,0.007575758,0.000000000,0.010772834
28127,37167930200,NEW LONDON,NC,0.005829487,0.030303030,0.000000000,0.006557377
28127,37123960302,NEW LONDON,NC,0.367743503,0.280303030,0.000000000,0.363231850
28127,37167930102,NEW LONDON,NC,0.427738645,0.537878788,0.476190476,0.431381733
28128,37167931001,NORWOOD,NC,0.228060956,0.152866242,0.282051282,0.226181638
28128,37167931101,NORWOOD,NC,0.313189700,0.394904459,0.102564103,0.312298936
28128,37167931102,NORWOOD,NC,0.449816080,0.445859873,0.602564103,0.452610740
28128,37167931002,NORWOOD,NC,0.008933263,0.006369427,0.012820513,0.008908686
28129,37167930901,OAKBORO,NC,0.483734548,0.453333333,1.000000000,0.483830057
28129,37167930802,OAKBORO,NC,0.001951854,0.000000000,0.000000000,0.001902346
28129,37167930902,OAKBORO,NC,0.470071568,0.480000000,0.000000000,0.469562460
28129,37167930801,OAKBORO,NC,0.042290176,0.066666667,0.000000000,0.042802790
28129,37167930700,OAKBORO,NC,0.001951854,0.000000000,0.000000000,0.001902346
28130,37119006016,PAW CREEK,NC,1.000000000,1.000000000,1.000000000,1.000000000
28133,37007920302,PEACHLAND,NC,0.073557387,0.000000000,0.000000000,0.072229141
28133,37007920301,PEACHLAND,NC,0.749524413,0.689655172,0.000000000,0.748443337
28133,37179020800,PEACHLAND,NC,0.040583386,0.034482759,0.000000000,0.040473225
28133,37179020100,PEACHLAND,NC,0.037412809,0.000000000,0.000000000,0.036737235
28133,37007920600,PEACHLAND,NC,0.098922004,0.275862069,0.000000000,0.102117061
28134,37119005836,PINEVILLE,NC,0.209206213,0.007547170,0.000000000,0.172482203
28134,37119005854,PINEVILLE,NC,0.000000000,0.005283019,0.000000000,0.000816898
28134,37119005867,PINEVILLE,NC,0.282029357,0.019622642,0.348017621,0.243202241
28134,37119005855,PINEVILLE,NC,0.000142511,0.000000000,0.000000000,0.000116700
28134,37119005826,PINEVILLE,NC,0.019096480,0.221886792,0.110132159,0.052864978
28134,37119980200,PINEVILLE,NC,0.000285022,0.014339623,0.013215859,0.002800794
28134,37119005868,PINEVILLE,NC,0.150349152,0.034716981,0.162995595,0.132804295
28134,37119005829,PINEVILLE,NC,0.001140088,0.092830189,0.096916300,0.017855059
28134,37119005824,PINEVILLE,NC,0.337751176,0.603773585,0.268722467,0.377056833
28135,37007920302,POLKTON,NC,0.113649678,0.159420290,0.000000000,0.114461195
28135,37007920200,POLKTON,NC,0.032220269,0.028985507,0.000000000,0.031825796
28135,37179020100,POLKTON,NC,0.000585823,0.000000000,0.000000000,0.000558347
28135,37007980000,POLKTON,NC,0.003514938,0.028985507,0.000000000,0.004466778
28135,37007920400,POLKTON,NC,0.030462800,0.000000000,0.000000000,0.029034059
28135,37007920301,POLKTON,NC,0.804335091,0.768115942,1.000000000,0.804578448
28135,37007920501,POLKTON,NC,0.014059754,0.014492754,0.000000000,0.013958682
28135,37007920600,POLKTON,NC,0.001171646,0.000000000,0.000000000,0.001116695
28136,37045950102,POLKVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28137,37167930101,RICHFIELD,NC,0.678193366,0.912500000,1.000000000,0.692970822
28137,37159050901,RICHFIELD,NC,0.100917431,0.012500000,0.000000000,0.095490716
28137,37159050904,RICHFIELD,NC,0.218066337,0.075000000,0.000000000,0.208885942
28137,37167930102,RICHFIELD,NC,0.002822865,0.000000000,0.000000000,0.002652520
28138,37159051002,ROCKWELL,NC,0.022768855,0.019867550,0.000000000,0.022588882
28138,37159051400,ROCKWELL,NC,0.014230535,0.013245033,0.000000000,0.014142605
28138,37025040600,ROCKWELL,NC,0.043301484,0.026490066,0.000000000,0.042624239
28138,37159051101,ROCKWELL,NC,0.250050823,0.112582781,0.000000000,0.244942055
28138,37025041702,ROCKWELL,NC,0.045944298,0.039735099,0.000000000,0.045570615
28138,37159050903,ROCKWELL,NC,0.024801789,0.006622517,0.000000000,0.024160283
28138,37159051001,ROCKWELL,NC,0.598902216,0.781456954,1.000000000,0.605971322
28139,37161960502,RUTHERFORDTON,NC,0.219940580,0.559284116,0.337398374,0.246344565
28139,37161960102,RUTHERFORDTON,NC,0.021583362,0.004474273,0.016260163,0.020263827
28139,37161960103,RUTHERFORDTON,NC,0.023680531,0.030201342,0.004065041,0.023760331
28139,37161960400,RUTHERFORDTON,NC,0.121548410,0.045861298,0.077235772,0.115305149
28139,37161961200,RUTHERFORDTON,NC,0.089653967,0.012304251,0.048780488,0.083359822
28139,37161960501,RUTHERFORDTON,NC,0.119626005,0.058165548,0.089430894,0.114669421
28139,37149920202,RUTHERFORDTON,NC,0.004893394,0.000000000,0.000000000,0.004450095
28139,37161960301,RUTHERFORDTON,NC,0.003844810,0.001118568,0.000000000,0.003575969
28139,37161960302,RUTHERFORDTON,NC,0.014330654,0.001118568,0.000000000,0.013111888
28139,37161960203,RUTHERFORDTON,NC,0.063963649,0.007829978,0.008130081,0.058884298
28139,37161960201,RUTHERFORDTON,NC,0.101800070,0.049217002,0.048780488,0.097027972
28139,37161960600,RUTHERFORDTON,NC,0.008650821,0.034675615,0.000000000,0.010330579
28139,37161960503,RUTHERFORDTON,NC,0.085721776,0.139821029,0.341463415,0.094564526
28139,37161960202,RUTHERFORDTON,NC,0.063614121,0.034675615,0.008130081,0.060473617
28139,37149920101,RUTHERFORDTON,NC,0.057147850,0.021252796,0.020325203,0.053877940
28144,37159051303,SALISBURY,NC,0.074258600,0.013478819,0.008670520,0.064853978
28144,37159051302,SALISBURY,NC,0.217635429,0.026957638,0.008670520,0.187982544
28144,37159050300,SALISBURY,NC,0.150968762,0.131578947,0.250000000,0.153541457
28144,37159050500,SALISBURY,NC,0.112534599,0.159178434,0.137283237,0.118563276
28144,37159050201,SALISBURY,NC,0.057097667,0.067394095,0.060693642,0.058341725
28144,37159050800,SALISBURY,NC,0.102174773,0.027599487,0.047687861,0.091842900
28144,37159050700,SALISBURY,NC,0.011466983,0.010269576,0.002890173,0.010943270
28144,37159050202,SALISBURY,NC,0.069118229,0.077021823,0.031791908,0.068210809
28144,37159052000,SALISBURY,NC,0.103519178,0.405648267,0.261560694,0.142463914
28144,37159050400,SALISBURY,NC,0.101225781,0.080872914,0.190751445,0.103256126
28145,37159050201,SALISBURY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28146,37159050202,SALISBURY,NC,0.126180607,0.287280702,0.394904459,0.133724723
28146,37159050800,SALISBURY,NC,0.019025617,0.039473684,0.050955414,0.019960861
28146,37159050903,SALISBURY,NC,0.171774139,0.048245614,0.057324841,0.166927593
28146,37159050904,SALISBURY,NC,0.030305089,0.013157895,0.012738854,0.029615134
28146,37159051102,SALISBURY,NC,0.086770402,0.166666667,0.057324841,0.088845401
28146,37159051001,SALISBURY,NC,0.011891010,0.000000000,0.000000000,0.011415525
28146,37159051101,SALISBURY,NC,0.144186995,0.065789474,0.070063694,0.141095890
28146,37159050201,SALISBURY,NC,0.094584494,0.182017544,0.114649682,0.097390737
28146,37159051700,SALISBURY,NC,0.004212815,0.004385965,0.000000000,0.004174821
28146,37159050901,SALISBURY,NC,0.149826731,0.067982456,0.012738854,0.145988258
28146,37159051002,SALISBURY,NC,0.161242101,0.125000000,0.229299363,0.160861057
28147,37159050202,SALISBURY,NC,0.000168606,0.101295642,0.010101010,0.006971880
28147,37159051202,SALISBURY,NC,0.143399090,0.083627797,0.035353535,0.137810830
28147,37159051903,SALISBURY,NC,0.025122239,0.011778563,0.000000000,0.023859323
28147,37159051700,SALISBURY,NC,0.006744225,0.000000000,0.000000000,0.006197227
28147,37159051901,SALISBURY,NC,0.079834766,0.022379270,0.010101010,0.074986444
28147,37159050400,SALISBURY,NC,0.000000000,0.025912839,0.010101010,0.001859168
28147,37159051201,SALISBURY,NC,0.201399427,0.107184923,0.191919192,0.195057712
28147,37159051802,SALISBURY,NC,0.058759063,0.003533569,0.005050505,0.054303199
28147,37159051102,SALISBURY,NC,0.023098972,0.049469965,0.025252525,0.024866372
28147,37159051302,SALISBURY,NC,0.011549486,0.020023557,0.020202020,0.012239523
28147,37159051303,SALISBURY,NC,0.166160850,0.249705536,0.459595960,0.176156170
28147,37159050300,SALISBURY,NC,0.000000000,0.085983510,0.080808081,0.006894415
28147,37159051204,SALISBURY,NC,0.158910808,0.191990577,0.121212121,0.160508173
28147,37159051301,SALISBURY,NC,0.124852470,0.047114252,0.030303030,0.118289565
28150,37045951400,SHELBY,NC,0.120274200,0.031892275,0.024427481,0.108916889
28150,37045950200,SHELBY,NC,0.033859576,0.014174344,0.029007634,0.031984492
28150,37045950302,SHELBY,NC,0.013571527,0.002834869,0.015267176,0.012721105
28150,37045950102,SHELBY,NC,0.053939898,0.019844082,0.010687023,0.049309426
28150,37045950800,SHELBY,NC,0.161611965,0.090007087,0.117557252,0.153743639
28150,37045950301,SHELBY,NC,0.054493837,0.013465627,0.022900763,0.049733463
28150,37045950701,SHELBY,NC,0.089392051,0.058823529,0.039694656,0.084807366
28150,37045951200,SHELBY,NC,0.000069242,0.000000000,0.000000000,0.000060577
28150,37045951000,SHELBY,NC,0.129483451,0.338058115,0.291603053,0.153743639
28150,37045950702,SHELBY,NC,0.055740202,0.022678951,0.007633588,0.051005573
28150,37045950900,SHELBY,NC,0.110787980,0.134656272,0.227480916,0.117458202
28150,37161960101,SHELBY,NC,0.000346212,0.000000000,0.000000000,0.000302883
